ticker,name,sector,industry_big,market
7898.T,ウッドワン,その他製品,情報通信・サービスその他,Standard
7901.T,マツモト,その他製品,情報通信・サービスその他,Standard
7902.T,ソノコム,その他製品,情報通信・サービスその他,Standard
7906.T,ヨネックス,その他製品,情報通信・サービスその他,Standard
7908.T,きもと,化学,素材・化学,Standard
7911.T,ＴＯＰＰＡＮホールディングス,その他製品,情報通信・サービスその他,Prime
7912.T,大日本印刷,その他製品,情報通信・サービスその他,Prime
7914.T,共同印刷,その他製品,情報通信・サービスその他,Prime
7915.T,ＮＩＳＳＨＡ,その他製品,情報通信・サービスその他,Prime
7916.T,光村印刷,その他製品,情報通信・サービスその他,Standard
7917.T,ＺＡＣＲＯＳ,化学,素材・化学,Prime
7918.T,ヴィア・ホールディングス,小売業,小売,Standard
7919.T,野崎印刷紙業,その他製品,情報通信・サービスその他,Standard
7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,その他製品,情報通信・サービスその他,Prime
7922.T,三光産業,その他製品,情報通信・サービスその他,Standard
7923.T,トーイン,その他製品,情報通信・サービスその他,Standard
7925.T,前澤化成工業,化学,素材・化学,Prime
7927.T,ムトー精工,化学,素材・化学,Standard
7928.T,旭化学工業,化学,素材・化学,Standard
7931.T,未来工業,化学,素材・化学,Prime
7932.T,ニッピ,その他製品,情報通信・サービスその他,Standard
7936.T,アシックス,その他製品,情報通信・サービスその他,Prime
7937.T,ツツミ,その他製品,情報通信・サービスその他,Standard
7938.T,リーガルコーポレーション,その他製品,情報通信・サービスその他,Standard
7939.T,研創,その他製品,情報通信・サービスその他,Standard
7940.T,ウェーブロックホールディングス,化学,素材・化学,Standard
7942.T,ＪＳＰ,化学,素材・化学,Prime
7943.T,ニチハ,ガラス・土石製品,建設・資材,Prime
7944.T,ローランド,その他製品,情報通信・サービスその他,Prime
7946.T,光陽社,その他製品,情報通信・サービスその他,Standard
7947.T,エフピコ,化学,素材・化学,Prime
7949.T,小松ウオール工業,その他製品,情報通信・サービスその他,Prime
7951.T,ヤマハ,その他製品,情報通信・サービスその他,Prime
7952.T,河合楽器製作所,その他製品,情報通信・サービスその他,Prime
7953.T,菊水化学工業,その他製品,情報通信・サービスその他,Standard
7955.T,クリナップ,その他製品,情報通信・サービスその他,Prime
7956.T,ピジョン,その他製品,情報通信・サービスその他,Prime
7957.T,フジコピアン,その他製品,情報通信・サービスその他,Standard
7962.T,キングジム,その他製品,情報通信・サービスその他,Prime
7963.T,興研,その他製品,情報通信・サービスその他,Standard
7965.T,象印マホービン,電気機器,電機・精密,Prime
7966.T,リンテック,その他製品,情報通信・サービスその他,Prime
7970.T,信越ポリマー,化学,素材・化学,Prime
7971.T,東リ,化学,素材・化学,Standard
7972.T,イトーキ,その他製品,情報通信・サービスその他,Prime
7974.T,任天堂,その他製品,情報通信・サービスその他,Prime
7975.T,リヒトラブ,その他製品,情報通信・サービスその他,Standard
7976.T,三菱鉛筆,その他製品,情報通信・サービスその他,Prime
7979.T,松風,精密機器,電機・精密,Prime
7980.T,重松製作所,その他製品,情報通信・サービスその他,Standard
7981.T,タカラスタンダード,その他製品,情報通信・サービスその他,Prime
7983.T,ミロク,その他製品,情報通信・サービスその他,Standard
7984.T,コクヨ,その他製品,情報通信・サービスその他,Prime
7985.T,ネポン,金属製品,建設・資材,Standard
7986.T,日本アイ・エス・ケイ,その他製品,情報通信・サービスその他,Standard
7987.T,ナカバヤシ,その他製品,情報通信・サービスその他,Standard
7988.T,ニフコ,化学,素材・化学,Prime
7989.T,立川ブラインド工業,金属製品,建設・資材,Prime
7990.T,グローブライド,その他製品,情報通信・サービスその他,Prime
7991.T,マミヤ・オーピー,機械,機械,Standard
7992.T,セーラー万年筆,その他製品,情報通信・サービスその他,Standard
7994.T,オカムラ,その他製品,情報通信・サービスその他,Prime
7995.T,バルカー,化学,素材・化学,Prime
7997.T,くろがね工作所,その他製品,情報通信・サービスその他,Standard
7999.T,ＭＵＴＯＨホールディングス,電気機器,電機・精密,Standard
8001.T,伊藤忠商事,卸売業,商社・卸売,Prime
8002.T,丸紅,卸売業,商社・卸売,Prime
8005.T,スクロール,小売業,小売,Prime
8006.T,ユアサ・フナショク,卸売業,商社・卸売,Standard
8007.T,高島,卸売業,商社・卸売,Prime
8008.T,ヨンドシーホールディングス,小売業,小売,Prime
8011.T,三陽商会,繊維製品,素材・化学,Prime
8012.T,長瀬産業,卸売業,商社・卸売,Prime
8013.T,ナイガイ,繊維製品,素材・化学,Standard
8014.T,蝶理,卸売業,商社・卸売,Prime
8015.T,豊田通商,卸売業,商社・卸売,Prime
8016.T,オンワードホールディングス,繊維製品,素材・化学,Prime
8018.T,三共生興,卸売業,商社・卸売,Standard
8020.T,兼松,卸売業,商社・卸売,Prime
8022.T,美津濃,その他製品,情報通信・サービスその他,Prime
8023.T,ＤＡＩＫＯ　ＸＴＥＣＨ,情報・通信業,情報通信・サービスその他,Standard
8025.T,ツカモトコーポレーション,卸売業,商社・卸売,Standard
8029.T,ルックホールディングス,繊維製品,素材・化学,Standard
8030.T,中央魚類,卸売業,商社・卸売,Standard
8031.T,三井物産,卸売業,商社・卸売,Prime
8032.T,日本紙パルプ商事,卸売業,商社・卸売,Prime
8035.T,東京エレクトロン,電気機器,電機・精密,Prime
8037.T,カメイ,卸売業,商社・卸売,Prime
8039.T,築地魚市場,卸売業,商社・卸売,Standard
8040.T,東京ソワール,繊維製品,素材・化学,Standard
8041.T,ＯＵＧホールディングス,卸売業,商社・卸売,Standard
8043.T,スターゼン,卸売業,商社・卸売,Prime
8045.T,横浜丸魚,卸売業,商社・卸売,Standard
8046.T,丸藤シートパイル,卸売業,商社・卸売,Standard
8050.T,セイコーグループ,精密機器,電機・精密,Prime
8051.T,山善,卸売業,商社・卸売,Prime
8052.T,椿本興業,卸売業,商社・卸売,Prime
8053.T,住友商事,卸売業,商社・卸売,Prime
8056.T,ＢＩＰＲＯＧＹ,情報・通信業,情報通信・サービスその他,Prime
8057.T,内田洋行,卸売業,商社・卸売,Prime
8058.T,三菱商事,卸売業,商社・卸売,Prime
8059.T,第一実業,卸売業,商社・卸売,Prime
8060.T,キヤノンマーケティングジャパン,卸売業,商社・卸売,Prime
8061.T,西華産業,卸売業,商社・卸売,Prime
8065.T,佐藤商事,卸売業,商社・卸売,Prime
8066.T,三谷商事,卸売業,商社・卸売,Standard
8070.T,東京産業,卸売業,商社・卸売,Prime
8074.T,ユアサ商事,卸売業,商社・卸売,Prime
8075.T,神鋼商事,卸売業,商社・卸売,Prime
8076.T,カノークス,卸売業,商社・卸売,Standard
8077.T,トルク,卸売業,商社・卸売,Standard
8078.T,阪和興業,卸売業,商社・卸売,Prime
8079.T,正栄食品工業,卸売業,商社・卸売,Prime
8081.T,カナデン,卸売業,商社・卸売,Prime
8084.T,ＲＹＯＤＥＮ,卸売業,商社・卸売,Prime
8085.T,ナラサキ産業,卸売業,商社・卸売,Standard
8086.T,ニプロ,精密機器,電機・精密,Prime
8088.T,岩谷産業,卸売業,商社・卸売,Prime
8089.T,ナイス,卸売業,商社・卸売,Standard
8091.T,ニチモウ,卸売業,商社・卸売,Prime
8093.T,極東貿易,卸売業,商社・卸売,Prime
8095.T,アステナホールディングス,卸売業,商社・卸売,Prime
8097.T,三愛オブリ,卸売業,商社・卸売,Prime
8098.T,稲畑産業,卸売業,商社・卸売,Prime
8101.T,ＧＳＩクレオス,卸売業,商社・卸売,Prime
8103.T,明和産業,卸売業,商社・卸売,Prime
8104.T,クワザワホールディングス,卸売業,商社・卸売,Standard
8105.T,堀田丸正,卸売業,商社・卸売,Standard
8107.T,キムラタン,繊維製品,素材・化学,Standard
8111.T,ゴールドウイン,繊維製品,素材・化学,Prime
8113.T,ユニ・チャーム,化学,素材・化学,Prime
8115.T,ムーンバット,卸売業,商社・卸売,Standard
8117.T,中央自動車工業,卸売業,商社・卸売,Standard
8118.T,キング,繊維製品,素材・化学,Standard
8119.T,三栄コーポレーション,卸売業,商社・卸売,Standard
8123.T,川辺,卸売業,商社・卸売,Standard
8125.T,ワキタ,卸売業,商社・卸売,Prime
8127.T,ヤマトインターナショナル,繊維製品,素材・化学,Standard
8129.T,東邦ホールディングス,卸売業,商社・卸売,Prime
8130.T,サンゲツ,卸売業,商社・卸売,Prime
8131.T,ミツウロコグループホールディングス,卸売業,商社・卸売,Standard
8132.T,シナネンホールディングス,卸売業,商社・卸売,Prime
8133.T,伊藤忠エネクス,卸売業,商社・卸売,Prime
8135.T,ゼット,卸売業,商社・卸売,Standard
8136.T,サンリオ,卸売業,商社・卸売,Prime
8137.T,サンワテクノス,卸売業,商社・卸売,Prime
8138.T,三京化成,卸売業,商社・卸売,Standard
8139.T,ナガホリ,卸売業,商社・卸売,Standard
8141.T,新光商事,卸売業,商社・卸売,Prime
8142.T,トーホー,卸売業,商社・卸売,Prime
8143.T,ラピーヌ,繊維製品,素材・化学,Standard
8144.T,デンキョーグループホールディングス,卸売業,商社・卸売,Standard
8147.T,トミタ,卸売業,商社・卸売,Standard
8150.T,三信電気,卸売業,商社・卸売,Prime
8151.T,東陽テクニカ,卸売業,商社・卸売,Prime
8152.T,ソマール,卸売業,商社・卸売,Standard
8153.T,モスフードサービス,卸売業,商社・卸売,Prime
8154.T,加賀電子,卸売業,商社・卸売,Prime
8157.T,都築電気,情報・通信業,情報通信・サービスその他,Prime
8158.T,ソーダニッカ,卸売業,商社・卸売,Prime
8159.T,立花エレテック,卸売業,商社・卸売,Prime
8160.T,木曽路,小売業,小売,Prime
8163.T,ＳＲＳホールディングス,小売業,小売,Prime
8165.T,千趣会,小売業,小売,Standard
8166.T,タカキュー,小売業,小売,Standard
8167.T,リテールパートナーズ,小売業,小売,Prime
8173.T,上新電機,小売業,小売,Prime
8174.T,日本瓦斯,小売業,小売,Prime
8179.T,ロイヤルホールディングス,小売業,小売,Prime
8181.T,東天紅,小売業,小売,Standard
8185.T,チヨダ,小売業,小売,Prime
8194.T,ライフコーポレーション,小売業,小売,Prime
8198.T,マックスバリュ東海,小売業,小売,Standard
8200.T,リンガーハット,小売業,小売,Prime
8202.T,ラオックスホールディングス,小売業,小売,Standard
8203.T,ＭｒＭａｘＨＤ,小売業,小売,Prime
8207.T,テンアライド,小売業,小売,Standard
8209.T,フレンドリー,小売業,小売,Standard
8214.T,ＡＯＫＩホールディングス,小売業,小売,Prime
8217.T,オークワ,小売業,小売,Prime
8218.T,コメリ,小売業,小売,Prime
8219.T,青山商事,小売業,小売,Prime
8225.T,タカチホ,卸売業,商社・卸売,Standard
8226.T,理経,卸売業,商社・卸売,Standard
8227.T,しまむら,小売業,小売,Prime
8230.T,はせがわ,小売業,小売,Standard
8233.T,高島屋,小売業,小売,Prime
8237.T,松屋,小売業,小売,Prime
8242.T,エイチ・ツー・オー　リテイリング,小売業,小売,Prime
8244.T,近鉄百貨店,小売業,小売,Standard
8247.T,大和,小売業,小売,Standard
8252.T,丸井グループ,小売業,小売,Prime
8253.T,クレディセゾン,その他金融業,金融（除く銀行）,Prime
8254.T,さいか屋,小売業,小売,Standard
8255.T,アクシアル　リテイリング,小売業,小売,Prime
8260.T,井筒屋,小売業,小売,Standard
8267.T,イオン,小売業,小売,Prime
8273.T,イズミ,小売業,小売,Prime
8275.T,フォーバル,卸売業,商社・卸売,Standard
8276.T,平和堂,小売業,小売,Prime
8278.T,フジ,小売業,小売,Prime
8281.T,ゼビオホールディングス,小売業,小売,Prime
8282.T,ケーズホールディングス,小売業,小売,Prime
8283.T,ＰＡＬＴＡＣ,卸売業,商社・卸売,Prime
8285.T,三谷産業,卸売業,商社・卸売,Standard
8289.T,Ｏｌｙｍｐｉｃグループ,小売業,小売,Standard
8291.T,日産東京販売ホールディングス,小売業,小売,Standard
8304.T,あおぞら銀行,銀行業,銀行,Prime
8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,銀行,Prime
8308.T,りそなホールディングス,銀行業,銀行,Prime
8309.T,三井住友トラストグループ,銀行業,銀行,Prime
8316.T,三井住友フィナンシャルグループ,銀行業,銀行,Prime
8331.T,千葉銀行,銀行業,銀行,Prime
8334.T,群馬銀行,銀行業,銀行,Prime
8336.T,武蔵野銀行,銀行業,銀行,Prime
8337.T,千葉興業銀行,銀行業,銀行,Prime
8338.T,筑波銀行,銀行業,銀行,Prime
8341.T,七十七銀行,銀行業,銀行,Prime
8343.T,秋田銀行,銀行業,銀行,Prime
8344.T,山形銀行,銀行業,銀行,Prime
8345.T,岩手銀行,銀行業,銀行,Prime
8346.T,東邦銀行,銀行業,銀行,Prime
8349.T,東北銀行,銀行業,銀行,Standard
8354.T,ふくおかフィナンシャルグループ,銀行業,銀行,Prime
8358.T,スルガ銀行,銀行業,銀行,Prime
8359.T,八十二銀行,銀行業,銀行,Prime
8360.T,山梨中央銀行,銀行業,銀行,Prime
8361.T,大垣共立銀行,銀行業,銀行,Prime
8362.T,福井銀行,銀行業,銀行,Prime
8364.T,清水銀行,銀行業,銀行,Prime
8365.T,富山銀行,銀行業,銀行,Standard
8366.T,滋賀銀行,銀行業,銀行,Prime
8367.T,南都銀行,銀行業,銀行,Prime
8368.T,百五銀行,銀行業,銀行,Prime
8370.T,紀陽銀行,銀行業,銀行,Prime
8377.T,ほくほくフィナンシャルグループ,銀行業,銀行,Prime
8381.T,山陰合同銀行,銀行業,銀行,Prime
8383.T,鳥取銀行,銀行業,銀行,Standard
8386.T,百十四銀行,銀行業,銀行,Prime
8387.T,四国銀行,銀行業,銀行,Prime
8388.T,阿波銀行,銀行業,銀行,Prime
8392.T,大分銀行,銀行業,銀行,Prime
8393.T,宮崎銀行,銀行業,銀行,Prime
8395.T,佐賀銀行,銀行業,銀行,Prime
8399.T,琉球銀行,銀行業,銀行,Prime
8410.T,セブン銀行,銀行業,銀行,Prime
8411.T,みずほフィナンシャルグループ,銀行業,銀行,Prime
8416.T,高知銀行,銀行業,銀行,Standard
8418.T,山口フィナンシャルグループ,銀行業,銀行,Prime
8424.T,芙蓉総合リース,その他金融業,金融（除く銀行）,Prime
8425.T,みずほリース,その他金融業,金融（除く銀行）,Prime
8439.T,東京センチュリー,その他金融業,金融（除く銀行）,Prime
8473.T,ＳＢＩホールディングス,証券、商品先物取引業,金融（除く銀行）,Prime
8508.T,Ｊトラスト,その他金融業,金融（除く銀行）,Standard
8511.T,日本証券金融,その他金融業,金融（除く銀行）,Prime
8515.T,アイフル,その他金融業,金融（除く銀行）,Prime
8518.T,日本アジア投資,証券、商品先物取引業,金融（除く銀行）,Standard
8522.T,名古屋銀行,銀行業,銀行,Prime
8524.T,北洋銀行,銀行業,銀行,Prime
8537.T,大光銀行,銀行業,銀行,Standard
8541.T,愛媛銀行,銀行業,銀行,Prime
8542.T,トマト銀行,銀行業,銀行,Standard
8544.T,京葉銀行,銀行業,銀行,Prime
8550.T,栃木銀行,銀行業,銀行,Prime
8551.T,北日本銀行,銀行業,銀行,Prime
8558.T,東和銀行,銀行業,銀行,Prime
8562.T,福島銀行,銀行業,銀行,Standard
8563.T,大東銀行,銀行業,銀行,Standard
8566.T,リコーリース,その他金融業,金融（除く銀行）,Prime
8570.T,イオンフィナンシャルサービス,その他金融業,金融（除く銀行）,Prime
8572.T,アコム,その他金融業,金融（除く銀行）,Standard
8584.T,ジャックス,その他金融業,金融（除く銀行）,Prime
8585.T,オリエントコーポレーション,その他金融業,金融（除く銀行）,Prime
8591.T,オリックス,その他金融業,金融（除く銀行）,Prime
8593.T,三菱ＨＣキャピタル,その他金融業,金融（除く銀行）,Prime
8595.T,ジャフコ　グループ,証券、商品先物取引業,金融（除く銀行）,Prime
8596.T,九州リースサービス,その他金融業,金融（除く銀行）,Standard
8600.T,トモニホールディングス,銀行業,銀行,Prime
8601.T,大和証券グループ本社,証券、商品先物取引業,金融（除く銀行）,Prime
8604.T,野村ホールディングス,証券、商品先物取引業,金融（除く銀行）,Prime
8609.T,岡三証券グループ,証券、商品先物取引業,金融（除く銀行）,Prime
8613.T,丸三証券,証券、商品先物取引業,金融（除く銀行）,Prime
8614.T,東洋証券,証券、商品先物取引業,金融（除く銀行）,Prime
8616.T,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業,金融（除く銀行）,Prime
8617.T,光世証券,証券、商品先物取引業,金融（除く銀行）,Standard
8622.T,水戸証券,証券、商品先物取引業,金融（除く銀行）,Prime
8624.T,いちよし証券,証券、商品先物取引業,金融（除く銀行）,Prime
8628.T,松井証券,証券、商品先物取引業,金融（除く銀行）,Prime
8630.T,ＳＯＭＰＯホールディングス,保険業,金融（除く銀行）,Prime
8697.T,日本取引所グループ,その他金融業,金融（除く銀行）,Prime
8698.T,マネックスグループ,証券、商品先物取引業,金融（除く銀行）,Prime
8699.T,ＨＳホールディングス,証券、商品先物取引業,金融（除く銀行）,Standard
8700.T,丸八証券,証券、商品先物取引業,金融（除く銀行）,Standard
8704.T,トレイダーズホールディングス,証券、商品先物取引業,金融（除く銀行）,Standard
8705.T,日産証券グループ,証券、商品先物取引業,金融（除く銀行）,Standard
8706.T,極東証券,証券、商品先物取引業,金融（除く銀行）,Prime
8707.T,岩井コスモホールディングス,証券、商品先物取引業,金融（除く銀行）,Prime
8708.T,アイザワ証券グループ,証券、商品先物取引業,金融（除く銀行）,Prime
8713.T,フィデアホールディングス,銀行業,銀行,Prime
8714.T,池田泉州ホールディングス,銀行業,銀行,Prime
8715.T,アニコム　ホールディングス,保険業,金融（除く銀行）,Prime
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,金融（除く銀行）,Prime
8729.T,ソニーフィナンシャルグループ,保険業,金融（除く銀行）,Prime
8737.T,あかつき本社,証券、商品先物取引業,金融（除く銀行）,Standard
8739.T,スパークス・グループ,証券、商品先物取引業,金融（除く銀行）,Prime
8742.T,小林洋行,証券、商品先物取引業,金融（除く銀行）,Standard
8746.T,ｕｎｂａｎｋｅｄ,証券、商品先物取引業,金融（除く銀行）,Standard
8747.T,豊トラスティ証券,証券、商品先物取引業,金融（除く銀行）,Standard
8750.T,第一生命ホールディングス,保険業,金融（除く銀行）,Prime
8766.T,東京海上ホールディングス,保険業,金融（除く銀行）,Prime
8769.T,アドバンテッジリスクマネジメント,サービス業,情報通信・サービスその他,Standard
8771.T,イー・ギャランティ,その他金融業,金融（除く銀行）,Prime
8772.T,アサックス,その他金融業,金融（除く銀行）,Standard
8783.T,ａｂｃ,その他金融業,金融（除く銀行）,Standard
8789.T,フィンテック　グローバル,その他金融業,金融（除く銀行）,Standard
8793.T,ＮＥＣキャピタルソリューション,その他金融業,金融（除く銀行）,Prime
8795.T,Ｔ＆Ｄホールディングス,保険業,金融（除く銀行）,Prime
8798.T,アドバンスクリエイト,保険業,金融（除く銀行）,Prime
8801.T,三井不動産,不動産業,不動産,Prime
8802.T,三菱地所,不動産業,不動産,Prime
8803.T,平和不動産,不動産業,不動産,Prime
8804.T,東京建物,不動産業,不動産,Prime
8818.T,京阪神ビルディング,不動産業,不動産,Prime
8830.T,住友不動産,不動産業,不動産,Prime
8835.T,太平洋興発,卸売業,商社・卸売,Standard
8836.T,ＲＩＳＥ,不動産業,不動産,Standard
8841.T,テーオーシー,不動産業,不動産,Standard
8844.T,コスモスイニシア,不動産業,不動産,Standard
8848.T,レオパレス２１,不動産業,不動産,Prime
8850.T,スターツコーポレーション,不動産業,不動産,Prime
8860.T,フジ住宅,不動産業,不動産,Prime
8864.T,空港施設,不動産業,不動産,Prime
8869.T,明和地所,不動産業,不動産,Standard
8871.T,ゴールドクレスト,不動産業,不動産,Standard
8876.T,リログループ,サービス業,情報通信・サービスその他,Prime
8877.T,エスリード,不動産業,不動産,Prime
8881.T,日神グループホールディングス,不動産業,不動産,Prime
8887.T,シーラホールディングス,不動産業,不動産,Standard
8891.T,ＡＭＧホールディングス,不動産業,不動産,Standard
8892.T,エスコン,不動産業,不動産,Prime
8894.T,ＲＥＶＯＬＵＴＩＯＮ,不動産業,不動産,Standard
8897.T,ＭＩＲＡＲＴＨホールディングス,不動産業,不動産,Prime
8898.T,センチュリー２１・ジャパン,不動産業,不動産,Standard
8904.T,ＡＶＡＮＴＩＡ,不動産業,不動産,Standard
8908.T,毎日コムネット,不動産業,不動産,Standard
8912.T,エリアクエスト,不動産業,不動産,Standard
8914.T,エリアリンク,不動産業,不動産,Standard
8917.T,ファースト住建,不動産業,不動産,Standard
8918.T,ランド,不動産業,不動産,Standard
8919.T,カチタス,不動産業,不動産,Prime
8920.T,東祥,サービス業,情報通信・サービスその他,Standard
8923.T,トーセイ,不動産業,不動産,Prime
8927.T,明豊エンタープライズ,不動産業,不動産,Standard
8928.T,穴吹興産,不動産業,不動産,Standard
8929.T,青山財産ネットワークス,不動産業,不動産,Standard
8931.T,和田興産,不動産業,不動産,Standard
8934.T,サンフロンティア不動産,不動産業,不動産,Prime
8935.T,ＦＪネクストホールディングス,不動産業,不動産,Prime
8938.T,グローム・ホールディングス,不動産業,不動産,Growth
8940.T,インテリックス,不動産業,不動産,Standard
8944.T,ランドビジネス,不動産業,不動産,Standard
8945.T,サンネクスタグループ,不動産業,不動産,Standard
8946.T,ＡＳＩＡＮ　ＳＴＡＲ,不動産業,不動産,Standard
8995.T,誠建設工業,不動産業,不動産,Standard
8996.T,ハウスフリーダム,不動産業,不動産,Standard
8999.T,グランディハウス,不動産業,不動産,Prime
9001.T,東武鉄道,陸運業,運輸・物流,Prime
9003.T,相鉄ホールディングス,陸運業,運輸・物流,Prime
9005.T,東急,陸運業,運輸・物流,Prime
9006.T,京浜急行電鉄,陸運業,運輸・物流,Prime
9007.T,小田急電鉄,陸運業,運輸・物流,Prime
9008.T,京王電鉄,陸運業,運輸・物流,Prime
9009.T,京成電鉄,陸運業,運輸・物流,Prime
9010.T,富士急行,陸運業,運輸・物流,Prime
9012.T,秩父鉄道,陸運業,運輸・物流,Standard
9017.T,新潟交通,陸運業,運輸・物流,Standard
9020.T,東日本旅客鉄道,陸運業,運輸・物流,Prime
9021.T,西日本旅客鉄道,陸運業,運輸・物流,Prime
9022.T,東海旅客鉄道,陸運業,運輸・物流,Prime
9023.T,東京地下鉄,陸運業,運輸・物流,Prime
9024.T,西武ホールディングス,陸運業,運輸・物流,Prime
9025.T,鴻池運輸,陸運業,運輸・物流,Prime
9028.T,ゼロ,陸運業,運輸・物流,Standard
9029.T,ヒガシホールディングス,陸運業,運輸・物流,Standard
9031.T,西日本鉄道,陸運業,運輸・物流,Prime
9033.T,広島電鉄,陸運業,運輸・物流,Standard
9034.T,南総通運,陸運業,運輸・物流,Standard
9036.T,東部ネットワーク,陸運業,運輸・物流,Standard
9037.T,ハマキョウレックス,陸運業,運輸・物流,Prime
9039.T,サカイ引越センター,陸運業,運輸・物流,Prime
9041.T,近鉄グループホールディングス,陸運業,運輸・物流,Prime
9042.T,阪急阪神ホールディングス,陸運業,運輸・物流,Prime
9044.T,南海電気鉄道,陸運業,運輸・物流,Prime
9045.T,京阪ホールディングス,陸運業,運輸・物流,Prime
9046.T,神戸電鉄,陸運業,運輸・物流,Prime
9048.T,名古屋鉄道,陸運業,運輸・物流,Prime
9049.T,京福電気鉄道,陸運業,運輸・物流,Standard
9051.T,センコン物流,陸運業,運輸・物流,Standard
9052.T,山陽電気鉄道,陸運業,運輸・物流,Prime
9057.T,遠州トラック,陸運業,運輸・物流,Standard
9059.T,カンダホールディングス,陸運業,運輸・物流,Standard
9060.T,日本ロジテム,陸運業,運輸・物流,Standard
9063.T,岡山県貨物運送,陸運業,運輸・物流,Standard
9064.T,ヤマトホールディングス,陸運業,運輸・物流,Prime
9065.T,山九,陸運業,運輸・物流,Prime
9067.T,丸運,陸運業,運輸・物流,Standard
9068.T,丸全昭和運輸,陸運業,運輸・物流,Prime
9069.T,センコーグループホールディングス,陸運業,運輸・物流,Prime
9072.T,ニッコンホールディングス,陸運業,運輸・物流,Prime
9073.T,京極運輸商事,陸運業,運輸・物流,Standard
9074.T,日本石油輸送,陸運業,運輸・物流,Standard
9075.T,福山通運,陸運業,運輸・物流,Prime
9076.T,セイノーホールディングス,陸運業,運輸・物流,Prime
9081.T,神奈川中央交通,陸運業,運輸・物流,Prime
9082.T,大和自動車交通,陸運業,運輸・物流,Standard
9083.T,神姫バス,陸運業,運輸・物流,Standard
9087.T,タカセ,陸運業,運輸・物流,Standard
9090.T,ＡＺ－ＣＯＭ丸和ホールディングス,陸運業,運輸・物流,Prime
9101.T,日本郵船,海運業,運輸・物流,Prime
9104.T,商船三井,海運業,運輸・物流,Prime
9107.T,川崎汽船,海運業,運輸・物流,Prime
9110.T,ＮＳユナイテッド海運,海運業,運輸・物流,Prime
9115.T,明海グループ,海運業,運輸・物流,Standard
9119.T,飯野海運,海運業,運輸・物流,Prime
9127.T,玉井商船,海運業,運輸・物流,Standard
9130.T,共栄タンカー,海運業,運輸・物流,Standard
9142.T,九州旅客鉄道,陸運業,運輸・物流,Prime
9143.T,ＳＧホールディングス,陸運業,運輸・物流,Prime
9145.T,ビーイングホールディングス,陸運業,運輸・物流,Standard
9147.T,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,陸運業,運輸・物流,Prime
9158.T,シーユーシー,サービス業,情報通信・サービスその他,Growth
9159.T,Ｗ　ＴＯＫＹＯ,サービス業,情報通信・サービスその他,Growth
9160.T,ノバレーゼ,サービス業,情報通信・サービスその他,Standard
9162.T,ブリーチ,サービス業,情報通信・サービスその他,Growth
9163.T,ナレルグループ,サービス業,情報通信・サービスその他,Growth
9165.T,クオルテック,サービス業,情報通信・サービスその他,Growth
9166.T,ＧＥＮＤＡ,サービス業,情報通信・サービスその他,Growth
9168.T,ライズ・コンサルティング・グループ,サービス業,情報通信・サービスその他,Growth
9171.T,栗林商船,海運業,運輸・物流,Standard
9173.T,東海汽船,海運業,運輸・物流,Standard
9193.T,東京汽船,倉庫・運輸関連業,運輸・物流,Standard
9201.T,日本航空,空運業,運輸・物流,Prime
9202.T,ＡＮＡホールディングス,空運業,運輸・物流,Prime
9204.T,スカイマーク,空運業,運輸・物流,Growth
9206.T,スターフライヤー,空運業,運輸・物流,Standard
9211.T,エフ・コード,サービス業,情報通信・サービスその他,Growth
9212.T,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,サービス業,情報通信・サービスその他,Growth
9213.T,セイファート,サービス業,情報通信・サービスその他,Standard
9214.T,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,サービス業,情報通信・サービスその他,Growth
9215.T,ＣａＳｙ,サービス業,情報通信・サービスその他,Growth
9216.T,ビーウィズ,サービス業,情報通信・サービスその他,Prime
9218.T,メンタルヘルステクノロジーズ,サービス業,情報通信・サービスその他,Growth
9219.T,ギックス,サービス業,情報通信・サービスその他,Growth
9220.T,エフビー介護サービス,サービス業,情報通信・サービスその他,Standard
9221.T,フルハシＥＰＯ,サービス業,情報通信・サービスその他,Standard
9223.T,ＡＳＮＯＶＡ,サービス業,情報通信・サービスその他,Growth
9225.T,ブリッジコンサルティンググループ,サービス業,情報通信・サービスその他,Growth
9227.T,マイクロ波化学,サービス業,情報通信・サービスその他,Growth
9229.T,サンウェルズ,サービス業,情報通信・サービスその他,Prime
9233.T,アジア航測,空運業,運輸・物流,Standard
9235.T,売れるネット広告社グループ,サービス業,情報通信・サービスその他,Growth
9236.T,ジャパンＭ＆Ａソリューション,サービス業,情報通信・サービスその他,Growth
9237.T,笑美面,サービス業,情報通信・サービスその他,Growth
9238.T,バリュークリエーション,サービス業,情報通信・サービスその他,Growth
9240.T,デリバリーコンサルティング,サービス業,情報通信・サービスその他,Growth
9241.T,フューチャーリンクネットワーク,サービス業,情報通信・サービスその他,Growth
9242.T,メディア総研,サービス業,情報通信・サービスその他,Growth
